"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"DRAM2",7.51698593998943e-07,0.413832302653183,0.333,0.134,0.00924063081602901,"B cells","DRAM2"
"DBNL1",1.0451258529247e-06,0.350850485407643,0.41,0.181,0.0128477321100033,"B cells","DBNL"
"GLTSCR2",1.42173667222953e-06,0.321957502453048,0.91,0.785,0.0174774089117176,"B cells","GLTSCR2"
"EEF1B2",2.35115719145271e-06,0.31704363578884,0.949,0.838,0.0289027753545281,"B cells","EEF1B2"
"LTA4H1",2.92333511598889e-06,0.414423859747583,0.423,0.194,0.0359365585808514,"B cells","LTA4H"
"TAGAP",3.008120379885e-06,0.36234245413191,0.41,0.186,0.0369788238299264,"B cells","TAGAP"
"PARP1",3.0457528623481e-06,0.334988565290656,0.333,0.138,0.0374414399368452,"B cells","PARP1"
"ARID5B",4.28693672102864e-06,0.292860556811093,0.308,0.117,0.0526993131116051,"B cells","ARID5B"
"UBE2J11",5.18064387787733e-06,0.462594932256625,0.295,0.119,0.063685655190746,"B cells","UBE2J1"
"SEC62",5.42934774327292e-06,0.394081121393423,0.603,0.357,0.066742971808054,"B cells","SEC62"
"HIST1H2BK",5.49848446108344e-06,0.377525849146128,0.269,0.101,0.0675928694800987,"B cells","HIST1H2BK"
"KLF2",7.04975718288106e-06,0.415590822247057,0.833,0.671,0.0866626650491569,"B cells","KLF2"
"C11orf31",7.41379676295578e-06,0.424602771556461,0.641,0.41,0.0911378036070154,"B cells","C11orf31"
"PTPN61",7.74137370603599e-06,0.400568298917547,0.538,0.296,0.0951647069683004,"B cells","PTPN6"
"EEF1G",8.25703432743299e-06,0.432497443353325,0.731,0.549,0.101503722987134,"B cells","EEF1G"
"CAPG",8.93166784311557e-06,0.418150704039885,0.269,0.107,0.10979699279542,"B cells","CAPG"
"PLP2",1.00019896129703e-05,0.435466826911494,0.462,0.243,0.122954458312244,"B cells","PLP2"
"ISG20",1.09820629957599e-05,0.492382219703693,0.551,0.315,0.135002500406877,"B cells","ISG20"
"PNN",1.11671858071748e-05,0.374644038677229,0.474,0.249,0.1372782151276,"B cells","PNN"
"ANAPC16",1.24552035556295e-05,0.419425785462232,0.667,0.418,0.153111817309353,"B cells","ANAPC16"
"RHOH",1.32371094902678e-05,0.380284422498396,0.474,0.235,0.162723786963862,"B cells","RHOH"
"ITSN2",1.49063749395149e-05,0.312030156268807,0.333,0.145,0.183244067131457,"B cells","ITSN2"
"LSM2",1.87027197471127e-05,0.466764248537908,0.41,0.215,0.229912533851256,"B cells","LSM2"
"SLC25A61",2.04421342241791e-05,0.260447335624631,0.923,0.797,0.251295156017834,"B cells","SLC25A6"
"MYC",2.22845287572006e-05,0.331577144074599,0.321,0.138,0.273943712012267,"B cells","MYC"
"LAPTM51",2.88269093039179e-05,0.402120619547355,0.872,0.64,0.354369196073062,"B cells","LAPTM5"
"RPL22L1",3.16575776705897e-05,0.412680160294984,0.385,0.19,0.389166602304559,"B cells","RPL22L1"
"EIF3F",4.11645045381794e-05,0.339181153360294,0.885,0.637,0.506035254287839,"B cells","EIF3F"
"OARD1",4.30891491097194e-05,0.309246473251671,0.269,0.111,0.529694910005781,"B cells","OARD1"
"RCSD1",6.20021922073681e-05,0.373587274331738,0.385,0.2,0.762192948805176,"B cells","RCSD1"
"FAM96A",6.24390983844388e-05,0.322221416360883,0.346,0.168,0.767563836439906,"B cells","FAM96A"
"TMEM243",6.79208279822099e-05,0.453722589274857,0.372,0.191,0.834950738385307,"B cells","TMEM243"
"CIRBP",7.42168111853587e-05,0.31108691476685,0.744,0.512,0.912347259901614,"B cells","CIRBP"
"ERP29",9.24011738747383e-05,0.383447482045183,0.667,0.517,1,"B cells","ERP29"
"PPP1CC",9.56604852192301e-05,0.322141281515536,0.423,0.223,1,"B cells","PPP1CC"
"LSM7",9.7309275341504e-05,0.339536550749972,0.577,0.342,1,"B cells","LSM7"
"EIF4G21",0.000125878204199567,0.272952110503996,0.526,0.318,1,"B cells","EIF4G2"
"LINC01116",0.000142572705181639,0.320314645609488,0.359,0.174,1,"B cells","LINC01116"
"IFNGR21",0.000159979931664451,0.295773591153647,0.295,0.136,1,"B cells","IFNGR2"
"SYNGR21",0.000170838508766528,0.359260393897112,0.308,0.151,1,"B cells","SYNGR2"
"CHCHD10",0.000171445580543367,0.311331205384377,0.449,0.259,1,"B cells","CHCHD10"
"DCK",0.000208562967414018,0.257143060366752,0.346,0.168,1,"B cells","DCK"
"SP110",0.000217130409189172,0.328259841475153,0.487,0.295,1,"B cells","SP110"
"ATP2B11",0.000224024052578913,0.303047174358927,0.282,0.133,1,"B cells","ATP2B1"
"APEX1",0.000259100603418515,0.360795732607136,0.359,0.189,1,"B cells","APEX1"
"BIN1",0.000294307237849889,0.30942057760423,0.385,0.201,1,"B cells","BIN1"
"LSM10",0.000386381126218158,0.351330334338636,0.346,0.182,1,"B cells","LSM10"
"SNHG8",0.000402558443429996,0.34622363424966,0.577,0.369,1,"B cells","SNHG8"
"EZR",0.000409617718447685,0.337815083931883,0.41,0.233,1,"B cells","EZR"
"GRB21",0.000417285296875738,0.28597171128625,0.321,0.164,1,"B cells","GRB2"
"DDX6",0.000694946957639886,0.330349889554009,0.346,0.187,1,"B cells","DDX6"
"REL",0.000764866039157691,0.255040612984838,0.321,0.165,1,"B cells","REL"
"PNRC1",0.000842271763903238,0.34337021539003,0.718,0.541,1,"B cells","PNRC1"
"EIF3L",0.000933460944330319,0.256430011800346,0.731,0.558,1,"B cells","EIF3L"
"HIST1H4C",0.00111115606716886,0.32528121833559,0.282,0.145,1,"B cells","HIST1H4C"
"C6orf48",0.0011926676931902,0.311449020976445,0.538,0.363,1,"B cells","C6orf48"
"FXYD5",0.00138316016415052,0.252126307023543,0.808,0.621,1,"B cells","FXYD5"
"TAF1D",0.00148691536045101,0.275069004557724,0.423,0.254,1,"B cells","TAF1D"
"EIF4A2",0.00165145491640438,0.290970313744761,0.718,0.549,1,"B cells","EIF4A2"
"GABARAPL2",0.00185350254181949,0.454281384409738,0.551,0.359,1,"B cells","GABARAPL2"
"RPA3",0.00229825644160169,0.348313536154984,0.256,0.13,1,"B cells","RPA3"
"MPLKIP",0.0034563440903104,0.286384427527623,0.295,0.168,1,"B cells","MPLKIP"
"THRAP3",0.00414840092506508,0.293892554114954,0.269,0.147,1,"B cells","THRAP3"
"SRSF5",0.00727460362784687,0.264513066501233,0.667,0.507,1,"B cells","SRSF5"
"NFATC3",0.00729449110807069,0.27630547114131,0.333,0.206,1,"B cells","NFATC3"
"HNRNPDL",0.00750029614273766,0.250553569523698,0.641,0.468,1,"B cells","HNRNPDL"
"UPF2",0.00777111252671807,0.31749485671033,0.256,0.142,1,"B cells","UPF2"
"TAPSAR1",0.00950330091242376,0.253853231944329,0.397,0.263,1,"B cells","TAPSAR1"
"CCR71",7.46217876416833e-73,1.08387015584761,0.538,0.057,9.17325635479213e-69,"CD 3+ CD8- CD4- T","CCR7"
"RPS6",1.17535956617425e-70,0.620884422843195,1,0.985,1.44486951469801e-66,"CD 3+ CD8- CD4- T","RPS6"
"RPL32",8.31358403856273e-70,0.591197449723304,1,0.986,1.02198888586052e-65,"CD 3+ CD8- CD4- T","RPL32"
"MAL",1.28726141834571e-64,0.653358796813698,0.304,0.008,1.58243046157238e-60,"CD 3+ CD8- CD4- T","MAL"
"RPS12",6.90957730318824e-64,0.623496785093155,1,0.989,8.49394337880931e-60,"CD 3+ CD8- CD4- T","RPS12"
"RPS3A",1.00253900448639e-59,0.572176667656853,0.988,0.976,1.23242119821512e-55,"CD 3+ CD8- CD4- T","RPS3A"
"RPS14",1.2220270366789e-59,0.465931542063625,0.994,0.989,1.50223783618937e-55,"CD 3+ CD8- CD4- T","RPS14"
"RPL34",1.57001049167824e-59,0.490820225871036,1,0.99,1.93001389742006e-55,"CD 3+ CD8- CD4- T","RPL34"
"RPL131",5.86272115139033e-55,0.473599773795391,1,0.992,7.20704311140414e-51,"CD 3+ CD8- CD4- T","RPL13"
"RPS25",3.54747036355625e-53,0.520104434603764,1,0.97,4.3609053179197e-49,"CD 3+ CD8- CD4- T","RPS25"
"RPL91",5.69015038052694e-52,0.533454736375949,0.994,0.97,6.99490186278177e-48,"CD 3+ CD8- CD4- T","RPL9"
"LEF1",7.85711518131129e-52,0.798061917410106,0.48,0.066,9.65875169238597e-48,"CD 3+ CD8- CD4- T","LEF1"
"RPLP21",1.12101572368926e-51,0.462595011696257,0.994,0.987,1.37806462913121e-47,"CD 3+ CD8- CD4- T","RPLP2"
"RPL30",4.00103581508471e-51,0.477320355284974,0.988,0.979,4.91847332748363e-47,"CD 3+ CD8- CD4- T","RPL30"
"RPS27A",3.68125653201934e-50,0.436652689808462,1,0.992,4.52536865481137e-46,"CD 3+ CD8- CD4- T","RPS27A"
"RPL111",1.71821556731298e-49,0.443569282344765,1,0.991,2.11220239689785e-45,"CD 3+ CD8- CD4- T","RPL11"
"TRABD2A",1.56001635950589e-48,0.609684383397089,0.292,0.018,1.9177281107406e-44,"CD 3+ CD8- CD4- T","TRABD2A"
"RPL31",6.19300987289215e-47,0.517557423949771,0.994,0.972,7.61306703674632e-43,"CD 3+ CD8- CD4- T","RPL31"
"RGCC",1.30921269429064e-45,0.823260814570736,0.515,0.096,1.60941516509148e-41,"CD 3+ CD8- CD4- T","RGCC"
"RPL21",1.40784099650829e-45,0.403677183677724,0.994,0.994,1.73065893700764e-41,"CD 3+ CD8- CD4- T","RPL21"
"LTB1",1.42656855913738e-45,0.898351361164761,0.936,0.444,1.75368072974758e-41,"CD 3+ CD8- CD4- T","LTB"
"EEF1A1",2.06136063211503e-45,0.408672887832708,1,0.997,2.534030625059e-41,"CD 3+ CD8- CD4- T","EEF1A1"
"RPS28",2.92982045780046e-45,0.410128063030055,1,0.977,3.60162828877411e-41,"CD 3+ CD8- CD4- T","RPS28"
"RPS4X",1.21752711094461e-44,0.444468724272638,1,0.991,1.49670607748421e-40,"CD 3+ CD8- CD4- T","RPS4X"
"RPS15A",1.19577531651099e-42,0.390062292200126,0.994,0.987,1.46996659658696e-38,"CD 3+ CD8- CD4- T","RPS15A"
"RPL3",2.34671341071217e-42,0.440741374918407,0.994,0.988,2.88481479578847e-38,"CD 3+ CD8- CD4- T","RPL3"
"RPS29",6.10630340777071e-42,0.431131660912882,1,0.986,7.50647877917254e-38,"CD 3+ CD8- CD4- T","RPS29"
"TPT1",2.15185981887606e-41,0.451000393869087,0.994,0.97,2.64528127534434e-37,"CD 3+ CD8- CD4- T","TPT1"
"RPS231",2.17078003935224e-41,0.426368425990961,0.994,0.982,2.66853990237571e-37,"CD 3+ CD8- CD4- T","RPS23"
"RPL35A",2.25260144797163e-41,0.430551162696292,0.994,0.978,2.76912295999152e-37,"CD 3+ CD8- CD4- T","RPL35A"
"RPL391",5.44534179185894e-41,0.39714049728294,0.994,0.981,6.6939586647322e-37,"CD 3+ CD8- CD4- T","RPL39"
"RPS131",1.12472040663138e-39,0.470350753581386,0.994,0.974,1.38261879587196e-35,"CD 3+ CD8- CD4- T","RPS13"
"RPL10",1.56117836538286e-38,0.365444470664125,1,0.994,1.91915656456515e-34,"CD 3+ CD8- CD4- T","RPL10"
"RPS51",1.38122096989566e-37,0.529050254255682,0.971,0.946,1.69793493829273e-33,"CD 3+ CD8- CD4- T","RPS5"
"RPL10A1",1.48601803127881e-37,0.477269469813038,0.988,0.959,1.82676196585104e-33,"CD 3+ CD8- CD4- T","RPL10A"
"RPS181",2.10972249188958e-37,0.414862520784844,1,0.985,2.59348185927986e-33,"CD 3+ CD8- CD4- T","RPS18"
"RPL7",8.27717591575915e-37,0.411355592973665,1,0.982,1.01751323532427e-32,"CD 3+ CD8- CD4- T","RPL7"
"RPS161",2.66448990757723e-36,0.42230226708115,0.982,0.973,3.27545744338469e-32,"CD 3+ CD8- CD4- T","RPS16"
"RPS81",1.02736229663839e-35,0.421539040815523,0.988,0.98,1.26293647125757e-31,"CD 3+ CD8- CD4- T","RPS8"
"RPS20",1.28468815903535e-35,0.451462865617024,0.988,0.965,1.57926715390216e-31,"CD 3+ CD8- CD4- T","RPS20"
"RPL38",1.81290402326035e-35,0.425982790342731,0.988,0.968,2.22860291579395e-31,"CD 3+ CD8- CD4- T","RPL38"
"RPL191",3.74477199377605e-35,0.386546420838684,0.988,0.979,4.6034482119489e-31,"CD 3+ CD8- CD4- T","RPL19"
"RPL18A1",5.50734457905309e-35,0.375167788803863,1,0.983,6.77017869102996e-31,"CD 3+ CD8- CD4- T","RPL18A"
"RPL371",3.21041898736613e-34,0.403436132712346,0.959,0.963,3.94656806116918e-30,"CD 3+ CD8- CD4- T","RPL37"
"RPS211",3.75620362245456e-34,0.462429801398221,0.994,0.946,4.61750111308339e-30,"CD 3+ CD8- CD4- T","RPS21"
"EEF1B21",4.08183405020836e-33,0.616711500433558,0.971,0.826,5.01779859792113e-29,"CD 3+ CD8- CD4- T","EEF1B2"
"LDHB",5.89024359530945e-33,0.811250722097219,0.865,0.492,7.24087645171391e-29,"CD 3+ CD8- CD4- T","LDHB"
"PRKCQ-AS1",8.81810169996564e-33,0.606788856314188,0.345,0.055,1.08400924197678e-28,"CD 3+ CD8- CD4- T","PRKCQ-AS1"
"RPL22",1.77401587758047e-32,0.448191104737991,0.994,0.945,2.18079771830967e-28,"CD 3+ CD8- CD4- T","RPL22"
"RPL4",2.01129968081827e-32,0.497572349681024,0.971,0.925,2.4724906976299e-28,"CD 3+ CD8- CD4- T","RPL4"
"LDLRAP1",1.16197471819732e-31,0.612341063181525,0.374,0.069,1.42841552107996e-27,"CD 3+ CD8- CD4- T","LDLRAP1"
"RPL36",7.62923716305638e-31,0.385558667346918,0.994,0.974,9.37862124454521e-27,"CD 3+ CD8- CD4- T","RPL36"
"RPL14",1.28247801304295e-30,0.420827166225047,0.988,0.953,1.57655022143369e-26,"CD 3+ CD8- CD4- T","RPL14"
"RPL181",1.51325825676192e-30,0.415991372063347,0.977,0.953,1.86024837503742e-26,"CD 3+ CD8- CD4- T","RPL18"
"RPS27",1.53955320772485e-30,0.333028715220295,0.994,0.994,1.89257275825616e-26,"CD 3+ CD8- CD4- T","RPS27"
"RPS22",2.83690249151355e-30,0.325823938757428,0.994,0.99,3.4874042328176e-26,"CD 3+ CD8- CD4- T","RPS2"
"RPS3",6.51930562116626e-30,0.358742195766764,1,0.985,8.01418240009969e-26,"CD 3+ CD8- CD4- T","RPS3"
"SELL1",3.41947863497886e-29,0.719802028763343,0.702,0.28,4.20356508597952e-25,"CD 3+ CD8- CD4- T","SELL"
"RPL5",4.91891649752701e-29,0.423136873013092,0.977,0.941,6.04682405040996e-25,"CD 3+ CD8- CD4- T","RPL5"
"PIK3IP1",7.06558434383506e-29,0.63041399977646,0.374,0.078,8.68572283387644e-25,"CD 3+ CD8- CD4- T","PIK3IP1"
"NOSIP",3.29093118782825e-28,0.738720185083667,0.702,0.288,4.04554170919726e-24,"CD 3+ CD8- CD4- T","NOSIP"
"RPL13A1",6.38501187979668e-28,0.314373289800714,0.994,0.996,7.84909510383406e-24,"CD 3+ CD8- CD4- T","RPL13A"
"NPM1",2.00578031760177e-27,0.640886370465021,0.924,0.708,2.46570574442785e-23,"CD 3+ CD8- CD4- T","NPM1"
"RPL27A",3.54135678794585e-27,0.311378691581948,0.988,0.976,4.35338989942184e-23,"CD 3+ CD8- CD4- T","RPL27A"
"RPS101",7.9601514458e-27,0.420397593098499,0.977,0.944,9.78541417232195e-23,"CD 3+ CD8- CD4- T","RPS10"
"CD27",3.24150712703446e-26,0.487933611103683,0.62,0.199,3.98478471126346e-22,"CD 3+ CD8- CD4- T","CD27"
"RPSA1",1.97199053735866e-25,0.458547057094215,0.977,0.896,2.42416796757501e-21,"CD 3+ CD8- CD4- T","RPSA"
"RPL27",2.37992845535537e-25,0.343300329733603,0.994,0.962,2.92564605016835e-21,"CD 3+ CD8- CD4- T","RPL27"
"RPS151",1.02627459601007e-24,0.284284431081228,0.988,0.98,1.26159936087518e-20,"CD 3+ CD8- CD4- T","RPS15"
"RPL121",1.37201385648829e-24,0.340652750397572,0.977,0.964,1.68661663378106e-20,"CD 3+ CD8- CD4- T","RPL12"
"RPLP01",1.55061756154961e-23,0.46276139551961,0.977,0.882,1.90617416841293e-19,"CD 3+ CD8- CD4- T","RPLP0"
"MYC1",3.10797790827615e-23,0.647084338298333,0.398,0.111,3.82063724264388e-19,"CD 3+ CD8- CD4- T","MYC"
"RPL6",5.19390624677046e-23,0.301864458052496,0.994,0.966,6.38486894915492e-19,"CD 3+ CD8- CD4- T","RPL6"
"IL7R",6.49304003539296e-23,0.621704305646464,0.556,0.191,7.98189411550856e-19,"CD 3+ CD8- CD4- T","IL7R"
"RPL17",2.45867594477651e-22,0.320732401394667,0.994,0.958,3.02245033891376e-18,"CD 3+ CD8- CD4- T","RPL17"
"RPLP1",2.72259808221178e-22,0.354733889012775,0.994,0.986,3.34688982246294e-18,"CD 3+ CD8- CD4- T","RPLP1"
"RPL24",3.03385724798897e-21,0.376171416444027,0.971,0.912,3.72952071495284e-17,"CD 3+ CD8- CD4- T","RPL24"
"RPL23A1",9.91085288587257e-21,0.294743574203238,0.994,0.975,1.21834114526031e-16,"CD 3+ CD8- CD4- T","RPL23A"
"TCF7",1.43438843308358e-20,0.629388920058479,0.485,0.17,1.76329370078964e-16,"CD 3+ CD8- CD4- T","TCF7"
"RPL35",1.86010190657822e-20,0.291786923733791,0.994,0.97,2.2866232737566e-16,"CD 3+ CD8- CD4- T","RPL35"
"RPL291",6.18810506401016e-20,0.342101725662596,0.982,0.948,7.60703755518769e-16,"CD 3+ CD8- CD4- T","RPL29"
"TMEM66",8.00102707381478e-20,0.568512729686081,0.901,0.623,9.83566258184051e-16,"CD 3+ CD8- CD4- T","TMEM66"
"RPL36A",9.64774311380445e-20,0.342476484905783,0.988,0.961,1.18599706097998e-15,"CD 3+ CD8- CD4- T","RPL36A"
"PABPC11",1.69863647313741e-19,0.409903600236553,0.959,0.834,2.08813381642781e-15,"CD 3+ CD8- CD4- T","PABPC1"
"BTG11",4.15677674650054e-17,0.515067404871107,0.877,0.65,5.10992565447312e-13,"CD 3+ CD8- CD4- T","BTG1"
"EIF3E",6.38000399139597e-17,0.48475131551324,0.895,0.62,7.84293890662306e-13,"CD 3+ CD8- CD4- T","EIF3E"
"TMEM123",2.56826579542908e-16,0.465030472879106,0.544,0.234,3.15716914232097e-12,"CD 3+ CD8- CD4- T","TMEM123"
"SUSD3",3.85205699904806e-16,0.393359518824542,0.287,0.077,4.73533366892977e-12,"CD 3+ CD8- CD4- T","SUSD3"
"RPL81",1.65826417664305e-14,0.269348475130871,0.977,0.962,2.0385041523473e-10,"CD 3+ CD8- CD4- T","RPL8"
"TRAT1",3.40169606102403e-14,0.384628218217492,0.31,0.094,4.18170496781684e-10,"CD 3+ CD8- CD4- T","TRAT1"
"EEF1G1",3.59163356042183e-14,0.473937726789516,0.789,0.525,4.41519513582655e-10,"CD 3+ CD8- CD4- T","EEF1G"
"NUCB2",3.63128711412825e-14,0.401352230963601,0.386,0.14,4.46394124939786e-10,"CD 3+ CD8- CD4- T","NUCB2"
"LEPROTL1",3.97263028730737e-14,0.449652646956612,0.526,0.235,4.88355441218695e-10,"CD 3+ CD8- CD4- T","LEPROTL1"
"SNHG81",5.33184578444426e-13,0.46397767215603,0.649,0.341,6.55443802281732e-09,"CD 3+ CD8- CD4- T","SNHG8"
"SATB1",9.80232826265634e-13,0.318874396882986,0.257,0.075,1.20500021332834e-08,"CD 3+ CD8- CD4- T","SATB1"
"TOMM7",1.40207471981993e-12,0.35751074569495,0.924,0.816,1.72357045307464e-08,"CD 3+ CD8- CD4- T","TOMM7"
"OCIAD2",1.96773542312273e-12,0.417430465209721,0.421,0.175,2.41893715564478e-08,"CD 3+ CD8- CD4- T","OCIAD2"
"CYTIP1",1.71176031488814e-11,0.407859496715838,0.497,0.237,2.10426695509199e-07,"CD 3+ CD8- CD4- T","CYTIP"
"FOXP11",2.87192260229523e-11,0.325033316290907,0.439,0.191,3.53045445500152e-07,"CD 3+ CD8- CD4- T","FOXP1"
"GLTSCR21",6.76142312567787e-11,0.348060105989995,0.93,0.772,8.31181744839581e-07,"CD 3+ CD8- CD4- T","GLTSCR2"
"C12orf57",1.12977848083902e-10,0.376337865865819,0.649,0.364,1.38883668649541e-06,"CD 3+ CD8- CD4- T","C12orf57"
"GIMAP5",1.24089207478516e-10,0.384479663690994,0.649,0.361,1.5254286275334e-06,"CD 3+ CD8- CD4- T","GIMAP5"
"SNORA76",3.88610552611971e-10,0.377533789116517,0.596,0.335,4.77718952325896e-06,"CD 3+ CD8- CD4- T","SNORA76"
"CD3E",1.33078402286029e-09,0.285806849229965,0.789,0.489,1.63593279930216e-05,"CD 3+ CD8- CD4- T","CD3E"
"CXCR41",1.6506910282357e-09,0.314096716939735,0.316,0.128,2.02919448101015e-05,"CD 3+ CD8- CD4- T","CXCR4"
"EEF21",1.88439335034491e-09,0.268739733467801,0.912,0.816,2.316484745579e-05,"CD 3+ CD8- CD4- T","EEF2"
"HSPB11",3.90880480747793e-09,0.397363580640268,0.415,0.203,4.80509374983262e-05,"CD 3+ CD8- CD4- T","HSPB1"
"BIRC31",4.58122292326864e-09,0.2989284186626,0.333,0.143,5.63169733957413e-05,"CD 3+ CD8- CD4- T","BIRC3"
"GIMAP7",1.04315962289211e-08,0.304976931119052,0.877,0.661,0.000128235612442127,"CD 3+ CD8- CD4- T","GIMAP7"
"RGS10",1.98806952987062e-08,0.356013559723914,0.626,0.363,0.000244393387306996,"CD 3+ CD8- CD4- T","RGS10"
"AAK1",2.72476526348477e-08,0.307687575673699,0.409,0.194,0.000334955393840183,"CD 3+ CD8- CD4- T","AAK1"
"CRLF3",3.01652549513535e-08,0.315335640837859,0.269,0.113,0.000370821479116988,"CD 3+ CD8- CD4- T","CRLF3"
"EIF2S3",5.24826467556646e-08,0.354664500698842,0.526,0.303,0.000645169176567386,"CD 3+ CD8- CD4- T","EIF2S3"
"IMPDH2",7.64752973960501e-08,0.25832795177849,0.275,0.12,0.000940110830889643,"CD 3+ CD8- CD4- T","IMPDH2"
"PIM2",7.9134926644139e-08,0.295078368650446,0.275,0.114,0.000972805653236401,"CD 3+ CD8- CD4- T","PIM2"
"RPSAP581",3.53870229141413e-07,0.289306088931039,0.778,0.616,0.00435012672683539,"CD 3+ CD8- CD4- T","RPSAP58"
"CMPK1",5.23943578524808e-07,0.277765202525191,0.526,0.301,0.00644083841080546,"CD 3+ CD8- CD4- T","CMPK1"
"PEBP1",5.95576763774258e-07,0.275039753194255,0.415,0.228,0.00732142515707696,"CD 3+ CD8- CD4- T","PEBP1"
"FLT3LG",6.30566520705794e-07,0.272626812687583,0.269,0.119,0.00775155423903633,"CD 3+ CD8- CD4- T","FLT3LG"
"ST13",7.23808769841864e-07,0.280880255183373,0.532,0.321,0.00889778120766603,"CD 3+ CD8- CD4- T","ST13"
"FBL",1.0033393757729e-06,0.279074415005755,0.544,0.326,0.0123340509463763,"CD 3+ CD8- CD4- T","FBL"
"SNHG71",1.6270671330694e-06,0.280707761617224,0.322,0.161,0.0200015362668221,"CD 3+ CD8- CD4- T","SNHG7"
"AES",1.88073543138662e-06,0.251487096888822,0.708,0.472,0.0231198806580357,"CD 3+ CD8- CD4- T","AES"
"TMEM2431",1.98272240917199e-06,0.251448698500328,0.345,0.18,0.0243736065759512,"CD 3+ CD8- CD4- T","TMEM243"
"ITM2A",5.95571573431831e-06,0.257764768045503,0.386,0.203,0.073213613521975,"CD 3+ CD8- CD4- T","ITM2A"
"PPA1",1.45624226271481e-05,0.312864857229194,0.392,0.226,0.179015861355532,"CD 3+ CD8- CD4- T","PPA1"
"TPR",5.12683233198758e-05,0.301866146453073,0.292,0.161,0.630241498571234,"CD 3+ CD8- CD4- T","TPR"
"MS4A6A",2.80606487403674e-201,2.12154366064801,0.846,0.022,3.44949554965336e-197,"CD14+ Monocyte","MS4A6A"
"S100A12",7.81216092662929e-196,2.62584516762954,0.841,0.027,9.60348942710538e-192,"CD14+ Monocyte","S100A12"
"CSTA1",3.01338074503724e-195,2.48155896397049,0.95,0.068,3.70434894987427e-191,"CD14+ Monocyte","CSTA"
"LGALS2",1.28737224285633e-188,2.32047041376577,0.816,0.025,1.58256669814329e-184,"CD14+ Monocyte","LGALS2"
"VCAN",8.06554492142957e-188,2.06096985168958,0.746,0.008,9.91497437191337e-184,"CD14+ Monocyte","VCAN"
"MNDA",4.91424037845612e-179,2.2978010257989,0.92,0.074,6.04107569723611e-175,"CD14+ Monocyte","MNDA"
"FCN11",1.45596721985288e-175,2.23273472792373,0.93,0.072,1.78982050336515e-171,"CD14+ Monocyte","FCN1"
"CST31",2.92956995249876e-161,2.19600972746864,0.96,0.103,3.60132034260673e-157,"CD14+ Monocyte","CST3"
"LYZ",1.00220201900165e-159,3.74318798726055,0.99,0.189,1.23200694195873e-155,"CD14+ Monocyte","LYZ"
"CD14",3.79358121870099e-145,1.49562162044413,0.627,0.014,4.66344939214913e-141,"CD14+ Monocyte","CD14"
"TYROBP1",1.28723691392844e-141,2.32460251209104,0.99,0.209,1.58240033829224e-137,"CD14+ Monocyte","TYROBP"
"S100A8",2.34897690344073e-137,3.65692308489792,0.99,0.279,2.88759730739969e-133,"CD14+ Monocyte","S100A8"
"FGL21",8.816154521203e-136,1.74278784803358,0.781,0.068,1.08376987529148e-131,"CD14+ Monocyte","FGL2"
"S100A9",1.48818106939649e-135,3.57507566828307,0.985,0.29,1.8294209886091e-131,"CD14+ Monocyte","S100A9"
"FCER1G1",1.22880425318545e-131,1.69712354893675,0.94,0.131,1.51056906844087e-127,"CD14+ Monocyte","FCER1G"
"SERPINA11",1.26087533818166e-129,1.38097239096129,0.806,0.068,1.54999405322671e-125,"CD14+ Monocyte","SERPINA1"
"LST11",2.57105415104684e-129,1.65949191719317,0.975,0.178,3.16059686788189e-125,"CD14+ Monocyte","LST1"
"CTSS1",1.59349583345427e-126,2.12557812555694,0.985,0.275,1.95888442806533e-122,"CD14+ Monocyte","CTSS"
"TNFSF13B1",4.08068328828331e-126,1.61293086262819,0.711,0.058,5.01638396628668e-122,"CD14+ Monocyte","TNFSF13B"
"CD36",2.83763225450895e-125,1.30691523650522,0.532,0.009,3.48830133046785e-121,"CD14+ Monocyte","CD36"
"RNF1301",6.77163948570528e-117,1.49880954922054,0.721,0.073,8.3243764197775e-113,"CD14+ Monocyte","RNF130"
"TYMP1",1.6075421451395e-114,1.80196807896217,0.891,0.173,1.97615155901999e-110,"CD14+ Monocyte","TYMP"
"GPX1",1.20754801426255e-112,2.04725071041423,0.925,0.296,1.48443877393296e-108,"CD14+ Monocyte","GPX1"
"CLEC12A1",2.53195936669345e-112,1.31983492705559,0.617,0.04,3.11253764947626e-108,"CD14+ Monocyte","CLEC12A"
"AP1S21",4.80780156199902e-109,1.68761851871031,0.856,0.168,5.9102304601654e-105,"CD14+ Monocyte","AP1S2"
"NPC21",1.37697554924919e-108,1.70236567839886,0.915,0.227,1.69271604269203e-104,"CD14+ Monocyte","NPC2"
"MPEG11",1.24034948630824e-107,1.3777777305881,0.637,0.052,1.52476162351872e-103,"CD14+ Monocyte","MPEG1"
"GRN1",1.34555120116032e-107,1.57160396536502,0.721,0.089,1.65408609158639e-103,"CD14+ Monocyte","GRN"
"NUP2141",2.33514718008562e-106,1.32811941964006,0.667,0.062,2.87059642847925e-102,"CD14+ Monocyte","NUP214"
"AIF11",1.0912190778505e-105,1.54583441685496,0.925,0.219,1.34143561240162e-101,"CD14+ Monocyte","AIF1"
"CPVL1",8.72444189991862e-105,1.24132241208046,0.557,0.032,1.072495642757e-100,"CD14+ Monocyte","CPVL"
