"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"EEF1G1",6.28764337514848e-16,0.546253229589164,0.367,0.221,8.68197797240502e-12,"CD 3+ CD8- CD4- T","EEF1G"
"RPLP02",1.52402268885699e-14,0.38166805764582,0.73,0.591,2.10437052877373e-10,"CD 3+ CD8- CD4- T","RPLP0"
"RPL24",7.96262451473507e-13,0.262338056204412,0.826,0.757,1.09947919299462e-08,"CD 3+ CD8- CD4- T","RPL24"
"RPS8",1.30949645220685e-11,0.259255169456359,0.793,0.726,1.80815270120722e-07,"CD 3+ CD8- CD4- T","RPS8"
"RPL7A",1.62016765604291e-11,0.262005717298917,0.856,0.806,2.23712749946405e-07,"CD 3+ CD8- CD4- T","RPL7A"
"SNHG8",1.69599710808539e-11,0.520231946739071,0.314,0.196,2.34183280684431e-07,"CD 3+ CD8- CD4- T","SNHG8"
"RPL4",6.76402092791846e-09,0.270350417770747,0.742,0.653,9.3397600972698e-05,"CD 3+ CD8- CD4- T","RPL4"
"LDHB1",3.30569715181908e-07,0.396139856580739,0.396,0.3,0.00456450662723179,"CD 3+ CD8- CD4- T","LDHB"
"BTG1",4.75675669254831e-07,0.361075252042615,0.325,0.228,0.0065681296410707,"CD 3+ CD8- CD4- T","BTG1"
"ZFAS1",4.65104334658555e-06,0.399483720686578,0.345,0.263,0.0642216065296533,"CD 3+ CD8- CD4- T","ZFAS1"
"RPS17",6.5303516279908e-06,0.339260629428208,0.252,0.174,0.090171095279297,"CD 3+ CD8- CD4- T","RPS17"
"NPM11",8.85938713765649e-05,0.25956270545388,0.412,0.333,1,"CD 3+ CD8- CD4- T","NPM1"
"EIF3E",0.000201754766910578,0.270062681224505,0.306,0.238,1,"CD 3+ CD8- CD4- T","EIF3E"
"TMEM66",0.000233248498222012,0.300121728297071,0.302,0.233,1,"CD 3+ CD8- CD4- T","TMEM66"
"S100A8",0,3.70873548272162,0.93,0.066,0,"CD14+ Monocyte","S100A8"
"S100A91",0,3.69810912713083,0.951,0.079,0,"CD14+ Monocyte","S100A9"
"LYZ1",0,3.21807923462593,0.939,0.1,0,"CD14+ Monocyte","LYZ"
"LST11",0,2.82521078522036,0.86,0.06,0,"CD14+ Monocyte","LST1"
"TYROBP2",0,2.45821955100031,0.948,0.094,0,"CD14+ Monocyte","TYROBP"
"CTSS1",0,2.39352326106715,0.905,0.102,0,"CD14+ Monocyte","CTSS"
"PSAP1",0,2.38805174452039,0.902,0.1,0,"CD14+ Monocyte","PSAP"
"FCN11",0,2.36109164273381,0.768,0.026,0,"CD14+ Monocyte","FCN1"
"CST31",0,2.32358407225128,0.841,0.04,0,"CD14+ Monocyte","CST3"
"CSTA1",0,2.25386778804406,0.671,0.017,0,"CD14+ Monocyte","CSTA"
"SERPINA1",0,2.25265925638942,0.686,0.023,0,"CD14+ Monocyte","SERPINA1"
"S100A12",0,2.15901414253948,0.442,0.007,0,"CD14+ Monocyte","S100A12"
"FCER1G2",0,2.07517825593458,0.707,0.051,0,"CD14+ Monocyte","FCER1G"
"FGL21",0,1.94228792231435,0.591,0.022,0,"CD14+ Monocyte","FGL2"
"MPEG11",0,1.90069354921209,0.54,0.012,0,"CD14+ Monocyte","MPEG1"
"WARS",0,1.89455852041223,0.506,0.022,0,"CD14+ Monocyte","WARS"
"LGALS21",0,1.8821481377342,0.491,0.019,0,"CD14+ Monocyte","LGALS2"
"MNDA1",0,1.88174200324494,0.534,0.022,0,"CD14+ Monocyte","MNDA"
"RETN",8.7583547218389e-297,1.65659615417107,0.378,0.008,1.20935361999152e-292,"CD14+ Monocyte","RETN"
"TYMP1",4.16905602205607e-291,2.01534475285341,0.838,0.112,5.75663255525502e-287,"CD14+ Monocyte","TYMP"
"CYBB",4.20275991416939e-282,1.53792520980554,0.363,0.008,5.8031708894851e-278,"CD14+ Monocyte","CYBB"
"CFD",2.89704318751085e-279,1.65743199742402,0.393,0.012,4.00023723331498e-275,"CD14+ Monocyte","CFD"
"AIF11",3.36368921703228e-274,2.21606029590087,0.784,0.105,4.64458207087817e-270,"CD14+ Monocyte","AIF1"
"VCAN",9.72031815096908e-272,1.76538818799088,0.39,0.012,1.34218153028581e-267,"CD14+ Monocyte","VCAN"
"CD14",5.24097959047542e-266,1.60626870418841,0.351,0.008,7.23674461852846e-262,"CD14+ Monocyte","CD14"
"NCF2",3.25887658456548e-261,1.43737561648187,0.326,0.006,4.49985678796801e-257,"CD14+ Monocyte","NCF2"
"FAM26F1",3.37839567534592e-259,1.65911578701672,0.43,0.019,4.66488874851765e-255,"CD14+ Monocyte","FAM26F"
"SLC7A7",7.57971844063888e-248,1.27190928295957,0.287,0.004,1.04660752228342e-243,"CD14+ Monocyte","SLC7A7"
"GRN1",3.13929912569891e-247,1.68889198698296,0.436,0.023,4.33474423276506e-243,"CD14+ Monocyte","GRN"
"TMEM176B",6.33083948983683e-247,1.29115177153961,0.265,0.002,8.74162316756669e-243,"CD14+ Monocyte","TMEM176B"
"FPR1",2.43772563036004e-222,1.26385218629673,0.271,0.005,3.36601155040114e-218,"CD14+ Monocyte","FPR1"
"NPC21",2.42964578138478e-218,1.73949669322888,0.613,0.069,3.35485489493611e-214,"CD14+ Monocyte","NPC2"
"CD68",2.32075315555625e-210,1.27728779708272,0.259,0.005,3.20449595719208e-206,"CD14+ Monocyte","CD68"
"HCK1",1.13161579010542e-207,1.35126379192693,0.299,0.009,1.56253508297756e-203,"CD14+ Monocyte","HCK"
"SPI11",8.10218334635334e-194,1.33459771873486,0.317,0.014,1.11874947646447e-189,"CD14+ Monocyte","SPI1"
"CD36",2.43120052175948e-181,1.2999767086699,0.268,0.009,3.35700168044549e-177,"CD14+ Monocyte","CD36"
"MS4A6A",3.92943826308176e-180,1.21784818716211,0.253,0.007,5.42576835366329e-176,"CD14+ Monocyte","MS4A6A"
"LGALS31",7.84922193157388e-177,1.38148151913528,0.387,0.029,1.08382056431172e-172,"CD14+ Monocyte","LGALS3"
"CFP1",8.02797964894239e-177,1.2313204751774,0.293,0.013,1.10850342992597e-172,"CD14+ Monocyte","CFP"
"FTL1",9.16623636849013e-177,1.75751628685522,1,0.744,1.26567391776112e-172,"CD14+ Monocyte","FTL"
"CPVL1",6.02553313608246e-166,1.20839097476796,0.274,0.012,8.32005615430265e-162,"CD14+ Monocyte","CPVL"
"NCF1",1.88173484571446e-163,1.55745899905455,0.5,0.06,2.59829947496253e-159,"CD14+ Monocyte","NCF1"
"S100A61",5.67147310812266e-157,1.40453649439482,0.994,0.66,7.83117006769577e-153,"CD14+ Monocyte","S100A6"
"CLEC7A",1.04621831751178e-152,1.13115732740732,0.259,0.012,1.44461825282027e-148,"CD14+ Monocyte","CLEC7A"
"RNF1301",8.89852320823445e-152,1.16089808666354,0.284,0.016,1.22870808459301e-147,"CD14+ Monocyte","RNF130"
"IFITM31",2.30098295525955e-151,1.76368712677397,0.47,0.058,3.17719726462239e-147,"CD14+ Monocyte","IFITM3"
"AP1S21",2.2141406434722e-150,1.37995778008179,0.427,0.045,3.05728540050641e-146,"CD14+ Monocyte","AP1S2"
"NUP214",3.40462146658313e-149,1.17354873504773,0.268,0.014,4.70110132105799e-145,"CD14+ Monocyte","NUP214"
"VIM2",3.60436881017162e-147,1.51863715971449,0.884,0.282,4.97691245308497e-143,"CD14+ Monocyte","VIM"
"FOS",6.14427820579549e-146,1.44525725110265,0.366,0.033,8.48401934656241e-142,"CD14+ Monocyte","FOS"
"BRI3",4.00217953971777e-139,1.20235943672475,0.311,0.023,5.52620950844229e-135,"CD14+ Monocyte","BRI3"
"CTSH1",9.14890687782642e-139,1.17225313842061,0.265,0.015,1.26328106169027e-134,"CD14+ Monocyte","CTSH"
"SOD2",6.3794463806189e-138,1.267023681706,0.348,0.031,8.80873956235857e-134,"CD14+ Monocyte","SOD2"
"SAT1",1.29860160365995e-137,1.5155313326861,0.61,0.114,1.79310909433365e-133,"CD14+ Monocyte","SAT1"
"HLA-DRA1",1.4482326603011e-137,1.43848184478679,0.924,0.388,1.99971965734376e-133,"CD14+ Monocyte","HLA-DRA"
"FTH11",6.24772240815311e-133,1.56471056541472,0.985,0.713,8.62685510117782e-129,"CD14+ Monocyte","FTH1"
"GPX11",9.53247779145358e-128,1.4401532657469,0.601,0.12,1.31624453344391e-123,"CD14+ Monocyte","GPX1"
"BLVRB",4.34977344234588e-115,1.16194378530541,0.29,0.026,6.00616716919119e-111,"CD14+ Monocyte","BLVRB"
"LGALS13",1.83990057034395e-114,1.2373691755182,0.762,0.215,2.54053470753093e-110,"CD14+ Monocyte","LGALS1"
"JUNB1",1.30330642251578e-100,1.301023611086,0.552,0.122,1.79960550820979e-96,"CD14+ Monocyte","JUNB"
"TNFSF10",2.30081996707619e-99,1.15375315977312,0.338,0.044,3.17697221053881e-95,"CD14+ Monocyte","TNFSF10"
"ASAH1",4.01650323697403e-98,1.06484990102336,0.317,0.038,5.54598766961374e-94,"CD14+ Monocyte","ASAH1"
"DUSP1",4.64657912828963e-96,1.05347176083464,0.277,0.029,6.41599646034232e-92,"CD14+ Monocyte","DUSP1"
"MT-ND31",1.24746224179833e-88,0.750153459823622,0.988,0.873,1.72249586347514e-84,"CD14+ Monocyte","MT-ND3"
"CECR1",1.73638243490304e-88,1.03185662118337,0.299,0.038,2.39759686611412e-84,"CD14+ Monocyte","CECR1"
"MT-ND11",9.37752590770857e-88,0.805682381633846,0.988,0.744,1.2948487773364e-83,"CD14+ Monocyte","MT-ND1"
"WDR74",1.40781336563674e-75,1.03746647310287,0.29,0.043,1.94390869527121e-71,"CD14+ Monocyte","WDR74"
"CTSB",1.02633164956154e-74,0.98252270543463,0.262,0.035,1.41715874171457e-70,"CD14+ Monocyte","CTSB"
"FCGRT1",1.97583639894678e-73,1.03942569812917,0.274,0.039,2.72823489966571e-69,"CD14+ Monocyte","FCGRT"
"CEBPB",4.68659323333426e-73,1.07638898273104,0.357,0.067,6.47124793658795e-69,"CD14+ Monocyte","CEBPB"
"EVI2B",3.51859434263575e-72,0.966799725756601,0.436,0.096,4.85847506831144e-68,"CD14+ Monocyte","EVI2B"
"MT-CO1",1.0962847968223e-71,0.541598170659829,0.994,0.957,1.51375004745223e-67,"CD14+ Monocyte","MT-CO1"
"HLA-DMB1",1.50561293667931e-71,0.978477350834867,0.287,0.044,2.07895034296679e-67,"CD14+ Monocyte","HLA-DMB"
"TKT1",2.15065246133818e-68,0.98048008915577,0.338,0.064,2.96962091861576e-64,"CD14+ Monocyte","TKT"
"COTL12",3.5887508323412e-66,0.93837557971011,0.802,0.355,4.95534714929674e-62,"CD14+ Monocyte","COTL1"
"TIMP11",2.78781352822657e-65,0.903347622427478,0.293,0.049,3.84941291977525e-61,"CD14+ Monocyte","TIMP1"
"C1orf1621",1.42915137152202e-63,0.886244503869068,0.415,0.096,1.97337221379761e-59,"CD14+ Monocyte","C1orf162"
"S100A111",9.13166813554321e-63,1.05948783208466,0.704,0.297,1.26090073615581e-58,"CD14+ Monocyte","S100A11"
"MT-CO31",2.20366897265303e-61,0.514569311640812,0.997,0.959,3.0428261174393e-57,"CD14+ Monocyte","MT-CO3"
"MT-CO22",2.49481598956604e-61,0.518205253271916,0.994,0.95,3.44484191839279e-57,"CD14+ Monocyte","MT-CO2"
"TSPO1",6.44988297892961e-61,0.931063192832966,0.564,0.177,8.905998417306e-57,"CD14+ Monocyte","TSPO"
"CD44",2.97311533746026e-56,0.972646973675168,0.436,0.119,4.10527765796513e-52,"CD14+ Monocyte","CD44"
"GABARAP1",1.854356650669e-55,0.888248229006921,0.683,0.282,2.56049566324376e-51,"CD14+ Monocyte","GABARAP"
"TNFRSF1B",3.88540044670934e-55,0.855162174858205,0.274,0.051,5.36496093681626e-51,"CD14+ Monocyte","TNFRSF1B"
"FAM45A",1.81388675899913e-54,0.91218481926485,0.323,0.071,2.504614836826e-50,"CD14+ Monocyte","FAM45A"
"SDCBP",6.00574594625988e-54,0.813660961926188,0.253,0.044,8.29273400259564e-50,"CD14+ Monocyte","SDCBP"
"FCGR3A1",1.01035045244232e-53,1.13247700377773,0.305,0.065,1.39509190473236e-49,"CD14+ Monocyte","FCGR3A"
"HLA-DPA11",3.24251421242076e-52,0.892106891764876,0.683,0.304,4.47726362451058e-48,"CD14+ Monocyte","HLA-DPA1"
"STXBP2",6.01517527760901e-50,0.820895815184454,0.293,0.062,8.30575402332252e-46,"CD14+ Monocyte","STXBP2"
"ATOX11",3.83651413062753e-49,0.817891542764418,0.284,0.06,5.2974587115705e-45,"CD14+ Monocyte","ATOX1"
"TPP11",4.49048899809005e-49,0.793606560538191,0.274,0.056,6.20046720856274e-45,"CD14+ Monocyte","TPP1"
"MT-ND21",3.08693528563184e-46,0.569420592410619,0.948,0.724,4.26244024240044e-42,"CD14+ Monocyte","MT-ND2"
"CTSD",2.07176990823373e-45,0.808925780294909,0.393,0.112,2.86069988928914e-41,"CD14+ Monocyte","CTSD"
"ANXA22",4.98544843852156e-43,0.820829771029975,0.317,0.082,6.88390720391057e-39,"CD14+ Monocyte","ANXA2"
"MT-CYB1",1.99608152071764e-42,0.503957185743558,0.985,0.791,2.75618936380691e-38,"CD14+ Monocyte","MT-CYB"
"C10orf541",7.32917172056119e-42,0.76124497365362,0.384,0.114,1.01201203117509e-37,"CD14+ Monocyte","C10orf54"
"CD741",2.35726384398617e-41,0.606654872574721,0.893,0.59,3.2549099157761e-37,"CD14+ Monocyte","CD74"
"PABPC11",2.39497898465321e-40,0.741724731642626,0.738,0.383,3.30698698200916e-36,"CD14+ Monocyte","PABPC1"
"S100A4",7.03552262794122e-40,0.578627338182826,0.976,0.78,9.71464964466123e-36,"CD14+ Monocyte","S100A4"
"BID1",1.06461366055618e-39,0.760203938495021,0.262,0.062,1.47001854249597e-35,"CD14+ Monocyte","BID"
"CASP11",5.62234451430399e-39,0.711163944114257,0.338,0.095,7.76333330535095e-35,"CD14+ Monocyte","CASP1"
"MT-ND41",7.11815216940578e-39,0.432373558802225,0.985,0.902,9.82874451551551e-35,"CD14+ Monocyte","MT-ND4"
"LCP11",3.05324417873746e-36,0.680644066083341,0.527,0.211,4.21591956200068e-32,"CD14+ Monocyte","LCP1"
"GNAI21",2.6570461667574e-35,0.76047443375105,0.381,0.129,3.66884934705862e-31,"CD14+ Monocyte","GNAI2"
"HLA-DQB11",2.73690227711778e-35,0.740464795084483,0.338,0.103,3.77911466424423e-31,"CD14+ Monocyte","HLA-DQB1"
"PGK11",1.58312297797318e-34,0.700207869642587,0.412,0.146,2.18597620798536e-30,"CD14+ Monocyte","PGK1"
"OAZ11",2.24726222943591e-34,0.55022852660636,0.884,0.623,3.10301968640511e-30,"CD14+ Monocyte","OAZ1"
"SERP11",2.66133697716699e-33,0.681613955373958,0.448,0.17,3.67477409807218e-29,"CD14+ Monocyte","SERP1"
"ATP6V0B1",7.21936887919369e-32,0.68134762506465,0.378,0.132,9.96850454839065e-28,"CD14+ Monocyte","ATP6V0B"
"RAC11",1.28223705021298e-31,0.693043164837452,0.372,0.131,1.77051291893408e-27,"CD14+ Monocyte","RAC1"
"CYBA2",5.57419292596129e-31,0.483719916051295,0.905,0.628,7.69684559216734e-27,"CD14+ Monocyte","CYBA"
"EIF4A12",1.41756310864957e-29,0.551390712395339,0.582,0.261,1.95737114042333e-25,"CD14+ Monocyte","EIF4A1"
"CARD16",4.03839806638119e-29,0.568789386044646,0.448,0.176,5.57622005005914e-25,"CD14+ Monocyte","CARD16"
"HLA-DMA1",1.81243623244443e-28,0.630522160253108,0.311,0.103,2.50261194975926e-24,"CD14+ Monocyte","HLA-DMA"
"PFDN5",2.22780370752422e-28,0.485407208951717,0.878,0.643,3.07615135934944e-24,"CD14+ Monocyte","PFDN5"
"PYCARD1",2.82533188611158e-28,0.627123729758169,0.506,0.225,3.90121826834287e-24,"CD14+ Monocyte","PYCARD"
"GDI21",7.25556079347528e-28,0.638123287270748,0.274,0.085,1.00184783436307e-23,"CD14+ Monocyte","GDI2"
"FGR",1.3414890925786e-27,0.562370079106897,0.36,0.128,1.85232813903254e-23,"CD14+ Monocyte","FGR"
"ITM2B",1.08837419872326e-26,0.583881076139684,0.57,0.272,1.50282709359708e-22,"CD14+ Monocyte","ITM2B"
"FKBP1A1",3.88081919820615e-25,0.650472355397502,0.317,0.115,5.35863514888306e-21,"CD14+ Monocyte","FKBP1A"
"DAZAP2",1.90834334547704e-24,0.559849227121339,0.393,0.157,2.6350404914347e-20,"CD14+ Monocyte","DAZAP2"
"NEAT1",4.04553286190572e-24,0.637175310650123,0.57,0.291,5.58607177571942e-20,"CD14+ Monocyte","NEAT1"
"LAPTM5",5.52476795566547e-24,0.460127377276043,0.607,0.296,7.62859959318289e-20,"CD14+ Monocyte","LAPTM5"
"HLA-DRB11",6.31062640045134e-24,0.578744989133247,0.631,0.341,8.71371293374321e-20,"CD14+ Monocyte","HLA-DRB1"
"ARPC1B2",3.38989014846748e-23,0.448860147102326,0.655,0.344,4.6807603170039e-19,"CD14+ Monocyte","ARPC1B"
"EFHD21",7.18110445052063e-23,0.507642100134917,0.381,0.156,9.91566902527889e-19,"CD14+ Monocyte","EFHD2"
"GSTP13",3.30100706157606e-22,0.504080427445293,0.518,0.251,4.55803055062423e-18,"CD14+ Monocyte","GSTP1"
"S100A102",1.88422305242796e-21,0.467061005836246,0.576,0.294,2.60173519079252e-17,"CD14+ Monocyte","S100A10"
"LAMTOR4",1.9812507682761e-21,0.488096240367057,0.53,0.263,2.73571106083564e-17,"CD14+ Monocyte","LAMTOR4"
"MT-ATP6",2.88020871780704e-21,0.307151374377033,0.988,0.895,3.97699219754796e-17,"CD14+ Monocyte","MT-ATP6"
"HLA-DPB11",4.24351338868787e-21,0.549530592339204,0.72,0.469,5.85944328710021e-17,"CD14+ Monocyte","HLA-DPB1"
"MOB1A",5.65114158984837e-20,0.434831983429729,0.259,0.092,7.80309630726263e-16,"CD14+ Monocyte","MOB1A"
"IER2",3.49592445140502e-19,0.556289565706396,0.39,0.179,4.82717248250006e-15,"CD14+ Monocyte","IER2"
"PRELID12",1.89030652105585e-18,0.521387504286603,0.393,0.184,2.61013524427391e-14,"CD14+ Monocyte","PRELID1"
"MCL1",2.38950710762012e-18,0.453952842632388,0.332,0.14,3.29943141420186e-14,"CD14+ Monocyte","MCL1"
"CCNI",4.13201709521953e-18,0.406302183195108,0.314,0.13,5.70548920507912e-14,"CD14+ Monocyte","CCNI"
"SERPINB1",7.73141789808685e-18,0.526694723257457,0.293,0.121,1.06755418336783e-13,"CD14+ Monocyte","SERPINB1"
"ARPC3",2.36536902883288e-17,0.435939940710718,0.601,0.347,3.26610155501244e-13,"CD14+ Monocyte","ARPC3"
"TALDO12",2.50720721553686e-17,0.537681627751931,0.277,0.114,3.4619517232133e-13,"CD14+ Monocyte","TALDO1"
"RHOA",3.4159180154848e-17,0.450605946797019,0.482,0.25,4.71669959578141e-13,"CD14+ Monocyte","RHOA"
"SH3BGRL",5.07291459057319e-17,0.450269119611421,0.284,0.116,7.00468046666346e-13,"CD14+ Monocyte","SH3BGRL"
"STAT1",1.09284682440807e-16,0.532100370840725,0.366,0.174,1.50900289514266e-12,"CD14+ Monocyte","STAT1"
"GPX41",2.98391883797175e-16,0.437158785386772,0.357,0.166,4.12019513147139e-12,"CD14+ Monocyte","GPX4"
"GSTO11",3.04335923347221e-16,0.469193282139847,0.256,0.103,4.20227042957843e-12,"CD14+ Monocyte","GSTO1"
"C4orf481",5.08738303910804e-16,0.435850133079759,0.369,0.176,7.02465850040038e-12,"CD14+ Monocyte","C4orf48"
"GLRX",5.40259714727306e-16,0.320622387252403,0.338,0.15,7.45990614095465e-12,"CD14+ Monocyte","GLRX"
"ITGB2",5.72352839461132e-16,0.402793836014866,0.561,0.309,7.90304800727931e-12,"CD14+ Monocyte","ITGB2"
"PRDX11",9.44503054337406e-16,0.443120441917708,0.262,0.108,1.30416981742909e-11,"CD14+ Monocyte","PRDX1"
"C14orf22",1.47071723805401e-15,0.432127010746409,0.677,0.435,2.03076636230498e-11,"CD14+ Monocyte","C14orf2"
"CSTB",1.55695348828668e-15,0.437586192507201,0.402,0.202,2.14984137662625e-11,"CD14+ Monocyte","CSTB"
"GBP2",2.69977598002696e-15,0.432486585654831,0.256,0.105,3.72785067322122e-11,"CD14+ Monocyte","GBP2"
"CD631",7.51641879841005e-15,0.376437173577916,0.348,0.163,1.03786710768446e-10,"CD14+ Monocyte","CD63"
"SLIRP2",8.54372814575779e-15,0.38483301454982,0.329,0.151,1.17971798236624e-10,"CD14+ Monocyte","SLIRP"
"ZFAS11",1.673548748189e-14,0.390420420720078,0.476,0.256,2.31083611149936e-10,"CD14+ Monocyte","ZFAS1"
"RGS19",1.87843673572398e-14,0.36291738678281,0.253,0.105,2.59374544468767e-10,"CD14+ Monocyte","RGS19"
"ACTR21",2.94474007555687e-14,0.435596953706408,0.256,0.109,4.06609709632892e-10,"CD14+ Monocyte","ACTR2"
"PLAC82",1.38365284354719e-13,0.348909039196382,0.308,0.142,1.91054784636995e-09,"CD14+ Monocyte","PLAC8"
"FYB",1.83393069475727e-13,0.3932397407857,0.329,0.159,2.53229150332084e-09,"CD14+ Monocyte","FYB"
"H3F3A1",2.86280553698643e-13,0.325467285914076,0.82,0.59,3.95296188547086e-09,"CD14+ Monocyte","H3F3A"
"MT-ND4L",1.13969442903697e-12,0.276016853165334,0.381,0.191,1.57369006761425e-08,"CD14+ Monocyte","MT-ND4L"
"IQGAP11",1.87530000778317e-12,0.352988803086771,0.262,0.12,2.589414250747e-08,"CD14+ Monocyte","IQGAP1"
"SRGN1",1.93374581888133e-12,0.316484163284372,0.628,0.38,2.67011622671135e-08,"CD14+ Monocyte","SRGN"
"TCEB22",2.30274346769256e-12,0.299878405467491,0.747,0.514,3.17962818018989e-08,"CD14+ Monocyte","TCEB2"
"MSN",2.59769426789353e-12,0.31349655063098,0.32,0.157,3.58689624510738e-08,"CD14+ Monocyte","MSN"
"RNASET21",2.68611446492488e-12,0.326727100479177,0.32,0.156,3.70898685316828e-08,"CD14+ Monocyte","RNASET2"
"SEC11A1",7.92522596890913e-12,0.277767899759713,0.271,0.126,1.09431520178697e-07,"CD14+ Monocyte","SEC11A"
"LAMTOR11",8.0782270091485e-12,0.340355260687719,0.314,0.156,1.11544158542322e-07,"CD14+ Monocyte","LAMTOR1"
"NAP1L11",1.02287629984932e-11,0.383328960002778,0.341,0.179,1.41238759483195e-07,"CD14+ Monocyte","NAP1L1"
"AP2S12",1.51355188245313e-11,0.402827301291583,0.314,0.161,2.08991243929128e-07,"CD14+ Monocyte","AP2S1"
"COX171",1.58421576405159e-11,0.37221321486167,0.265,0.126,2.18748512700243e-07,"CD14+ Monocyte","COX17"
"TXNIP1",2.26306355082617e-11,0.306670928623543,0.686,0.437,3.12483815098078e-07,"CD14+ Monocyte","TXNIP"
"CALM21",4.44425487504199e-11,0.332358480541895,0.479,0.286,6.13662713145798e-07,"CD14+ Monocyte","CALM2"
"PKM2",1.45013268851659e-10,0.31381862234437,0.256,0.125,2.0023432163037e-06,"CD14+ Monocyte","PKM"
"SNORA762",1.79480116495355e-10,0.347386075639161,0.573,0.378,2.47826144856786e-06,"CD14+ Monocyte","SNORA76"
"HNRNPA2B11",2.66195619380293e-10,0.302814855873165,0.369,0.201,3.67562911240308e-06,"CD14+ Monocyte","HNRNPA2B1"
"MT2A1",2.2555738955867e-09,0.316431511879324,0.61,0.414,3.11449643502611e-05,"CD14+ Monocyte","MT2A"
"RHOG1",2.3801020332562e-09,0.263806973781789,0.256,0.129,3.28644488752016e-05,"CD14+ Monocyte","RHOG"
"BLOC1S1",4.9837680232734e-09,0.294184401453292,0.375,0.221,6.88158688653592e-05,"CD14+ Monocyte","BLOC1S1"
"PSMA41",6.09822065218927e-09,0.280127388263695,0.305,0.165,8.42042307654295e-05,"CD14+ Monocyte","PSMA4"
"PTPN6",7.44359434030161e-09,0.292969429602118,0.314,0.173,0.000102781150650885,"CD14+ Monocyte","PTPN6"
"CDC42",9.81344376521925e-09,0.318155565803188,0.271,0.145,0.000135504031510147,"CD14+ Monocyte","CDC42"
"ISG15",1.13417351167023e-08,0.412966391016199,0.412,0.258,0.000156606678491425,"CD14+ Monocyte","ISG15"
"PCBP21",2.18557216630301e-08,0.267411422081315,0.351,0.202,0.00030178380472312,"CD14+ Monocyte","PCBP2"
"ATP5B1",3.69092685259721e-08,0.267003143181239,0.305,0.172,0.000509643179806623,"CD14+ Monocyte","ATP5B"
"ATP6V1F",3.94334243007784e-08,0.253271720221055,0.308,0.173,0.000544496722745148,"CD14+ Monocyte","ATP6V1F"
"TIMM8B1",6.33944791645372e-08,0.25342752983242,0.259,0.14,0.00087535096830393,"CD14+ Monocyte","TIMM8B"
"TBCA1",7.31600880309397e-08,0.268946221706532,0.335,0.197,0.00101019449553121,"CD14+ Monocyte","TBCA"
"ZFP36L2",1.74771513738226e-07,0.265817009241705,0.293,0.167,0.00241324506169743,"CD14+ Monocyte","ZFP36L2"
"YWHAB",2.31973187415219e-07,0.254768235802349,0.299,0.173,0.00320308577182934,"CD14+ Monocyte","YWHAB"
"VAMP5",3.05736731843038e-07,0.336562639615358,0.277,0.162,0.00422161279328867,"CD14+ Monocyte","VAMP5"
"ARPC51",4.75734447624986e-06,0.282569742795357,0.274,0.169,0.0656894125280581,"CD14+ Monocyte","ARPC5"
"RPS292",8.16374644333112e-78,0.408425051511836,0.998,0.993,1.12725010889516e-73,"CD4 T like","RPS29"
"RPS271",1.11819343954054e-77,0.381275515641896,1,0.999,1.54400150131758e-73,"CD4 T like","RPS27"
"RPLP21",3.83244930240937e-70,0.379973809886466,1,0.983,5.29184599676686e-66,"CD4 T like","RPLP2"
"MT-ND22",1.00685902661103e-65,0.618703352031887,0.925,0.716,1.39027094394451e-61,"CD4 T like","MT-ND2"
"MT-ND32",6.05503173048465e-63,0.478127459304816,0.981,0.868,8.36078781345321e-59,"CD4 T like","MT-ND3"
"RPS121",1.11981457045961e-62,0.366109717014085,0.998,0.979,1.54623995889063e-58,"CD4 T like","RPS12"
"RPS181",3.13436346290482e-57,0.324070489666964,1,0.989,4.32792906957898e-53,"CD4 T like","RPS18"
"RPL361",1.336361072094e-54,0.374517204039156,0.987,0.95,1.8452473683474e-50,"CD4 T like","RPL36"
"MT-CYB2",4.37824005022506e-53,0.515976882480996,0.932,0.789,6.04547386135077e-49,"CD4 T like","MT-CYB"
"LTB1",2.13345475487031e-51,0.768435662726962,0.552,0.252,2.94587432552492e-47,"CD4 T like","LTB"
"RPL341",2.15323909792022e-49,0.308180769127969,0.994,0.984,2.97319254640824e-45,"CD4 T like","RPL34"
"RPL321",2.64965357271621e-48,0.326831872578103,0.994,0.984,3.65864165320654e-44,"CD4 T like","RPL32"
"RPL411",8.71728817601899e-48,0.265521261056803,0.998,0.996,1.2036831513447e-43,"CD4 T like","RPL41"
"RPS211",9.82962488757062e-47,0.375478927432134,0.977,0.902,1.35727460447575e-42,"CD4 T like","RPS21"
"MT-CO32",1.45829074855029e-45,0.347667498628186,0.989,0.958,2.01360786559825e-41,"CD4 T like","MT-CO3"
"MT-ATP61",1.76734902435659e-43,0.39623689381445,0.977,0.892,2.44035553283158e-39,"CD4 T like","MT-ATP6"
"RPL131",4.02789777501292e-42,0.258275707395404,0.996,0.992,5.56172124773784e-38,"CD4 T like","RPL13"
"RPS281",3.97677205109346e-40,0.288083778244872,0.994,0.968,5.49112684814984e-36,"CD4 T like","RPS28"
"MT-ND42",8.35890054408827e-40,0.372191227146756,0.962,0.9,1.15419698712771e-35,"CD4 T like","MT-ND4"
"KLRB11",2.26216894650774e-39,1.07780499320966,0.323,0.123,3.12360288133788e-35,"CD4 T like","KLRB1"
